 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,6.66666666666667e-02)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
 (0.00000000000000e+00,0.00000000000000e+00)
